customer_id,customer_name,branch_code,branch_name,customer_pan_card_no,customer_adhar_card_no,date_of_birth,address,name_of_city,state_name,state_code,country,zip_code,mobile_no,kyc_status,risk_id,income_slab,kyc_number,crn_unique_id,account_type,nationality,sip_status,has_demat_account,demat_account_no,networth,sip_amount,age
639,Eshani Deo,245,Dewas,6388459127,770138021788,1973-11-26,"H.No. 388
Ramanathan Road",145,MADHYA PRADESH,23,India,400639,4623641823,Pending,1,High,480629,852637ad-473a-454f-96a4-f4b84baec00d,Savings,Indian,Yes,No,,5669606.34,84722.0,62
640,Nirvaan Balan,246,Dhanbad,3532140495,211609134189,2001-09-28,"35
Chaudhari Circle",146,JHARKHAND,20,India,400640,1345078769,Rejected,2,High,834588,15287fbf-0e3e-4465-9c59-937b3aca2edd,Current,Indian,No,No,,6837220.89,0.0,70
641,Farhan Sidhu,247,Dharmavaram,9914147785,657160798710,1995-01-23,"H.No. 568, Doctor Street",147,ANDHRA PRADESH,28,India,400641,4194956106,Pending,2,High,358665,f8973d72-9f20-4b71-90fd-9f39bee19b20,Savings,Indian,No,Yes,7731321187.0,5251034.69,0.0,74
642,Riya Dutt,248,Dhaulpur,4114699001,172995265100,1970-04-24,"H.No. 225
Dara Marg",148,RAJASTHAN,8,India,400642,918819738533,Rejected,1,Medium,556825,91654222-5e16-4dac-b40f-b402acb9c36c,Savings,Indian,No,No,,6826055.87,0.0,50
643,Oorja Thakur,249,Dhule,1840551925,532695872525,1977-12-27,"077, Sridhar",149,MAHARASHTRA,27,India,400643,911286712537,Pending,2,High,696581,f8c84da3-514f-40dd-8100-5cfdc0a0ef41,Current,Indian,Yes,No,,4511686.92,22459.58,77
644,Neysa Sem,250,Dibrugarh,6729991030,842009756103,2000-01-01,"H.No. 572
Gola Ganj",150,ASSAM,18,India,400644,1253327761,Rejected,4,High,477021,91fc4707-45e9-494b-bfda-42754c8cbc90,Current,Indian,No,No,,7056477.6,0.0,39
645,Akarsh Dora,251,Dimapur,2019962976,845682644905,1964-09-12,"10/097, Savant Zila",151,NAGALAND,13,India,400645,7953830921,Verified,3,Medium,405001,10c4020f-a8d4-49cb-b040-9931a228b6ca,Current,Indian,Yes,Yes,6552108593.0,5482847.46,75729.36,68
646,Ishaan Majumdar,252,Dinapur Nizamat,4729774578,999890247894,1971-07-22,"012, Deo Chowk",152,BIHAR,10,India,400646,918707915391,Pending,2,Low,331819,3d6d3eb6-d479-4410-aada-b4f3f963e68a,Savings,Indian,Yes,Yes,6740766050.0,6063048.61,97278.22,56
647,Nishith Kadakia,253,Dindigul,9071189588,301956005556,1962-12-14,"04/24, Chaudhuri Street",153,TAMIL NADU,33,India,400647,428946066,Verified,1,Low,165373,c7c8fcc0-6804-43df-8279-5755104033e6,Savings,Indian,No,No,,1206961.72,0.0,80
648,Dhruv Sachdeva,254,Dum Dum,6593006126,114860818461,1974-10-01,"H.No. 049
Iyer Chowk",154,WEST BENGAL,19,India,400648,915543465117,Verified,1,Low,689776,b70df243-5038-48a5-b940-80d0a062c5ed,Savings,Indian,Yes,No,,5780011.0,26282.3,48
649,Riya Kunda,255,Durg,9316252715,941785598286,1978-05-14,"89/09
Sura Zila",155,CHHATTISGARH,22,India,400649,4852071835,Pending,3,High,902569,343ae82c-d381-4fca-9c70-e72bf01d32f8,Savings,Indian,No,No,,7658025.04,0.0,46
650,Arhaan Gaba,256,Durgapur,4768940863,489448688771,1965-04-10,"H.No. 82, Subramaniam Nagar",156,WEST BENGAL,19,India,400650,5596454947,Rejected,4,Low,368866,71afb759-4091-46ef-a254-67674901714c,Current,Indian,No,No,,3492864.88,0.0,56
651,Dhanush Salvi,257,Eluru,5339126713,481231235121,1976-11-07,"74
Mahal Path",157,ANDHRA PRADESH,28,India,400651,917801758574,Pending,2,Medium,363710,6d5f0843-f308-4b8c-bc44-1ef99ac825ea,Current,Indian,No,No,,2313253.7,0.0,62
652,Lavanya Kata,258,English Bazar,1935129975,310485940225,1960-02-21,"49, Brar Zila",158,WEST BENGAL,19,India,400652,8272257260,Rejected,2,High,941304,53185ff9-a0e4-4eaf-930e-53b278f16275,Current,Indian,Yes,No,,2362880.5,27986.03,34
653,Lakshay Halder,259,Erode,6438227998,541520093373,2001-01-31,"H.No. 107, Deshpande Path",159,TAMIL NADU,33,India,400653,5232737496,Pending,3,Medium,565733,90343809-9b67-4c07-beca-9765d5230a90,Current,Indian,Yes,Yes,4412807987.0,1677217.09,24832.64,69
654,Yasmin Mani,260,Etah,6527641447,272244172190,1991-09-02,"H.No. 592, Badal Zila",160,UTTAR PRADESH,9,India,400654,917029897507,Pending,3,Low,693110,436ecb55-0ad7-49f4-9bc4-5bd5ae74a92b,Savings,Indian,No,Yes,5985392130.0,5882539.27,0.0,43
655,Tejas Yogi,261,Etawah,2948228411,450788075133,2004-05-05,"02, Sandhu Ganj",161,UTTAR PRADESH,9,India,400655,822541906,Pending,3,Medium,303442,d2a08f98-4f40-4b64-8e4e-3c029bb2abf5,Savings,Indian,Yes,No,,2283159.98,31876.46,29
656,Drishya Vasa,262,Faizabad,3541359002,922235220315,1996-05-27,"09/87
Basak Marg",162,UTTAR PRADESH,9,India,400656,915813936171,Verified,2,Low,944687,98c44018-7bde-4ee7-9d24-9b73fe5742bf,Savings,Indian,No,Yes,3193928790.0,6373450.12,0.0,42
657,Saira Sodhi,263,Faridabad,6486960078,320508516945,2002-05-26,"22/55
Suri Zila",163,HARYANA,6,India,400657,914708101798,Verified,4,High,152185,2e7480ca-0044-4bef-a559-efaf5a4dd6f3,Savings,Indian,Yes,No,,4816451.01,82510.68,62
658,Kiaan Ray,264,Farrukhabad-cum-Fatehgarh,5159548708,685528798236,1964-09-30,"21/042
Boase Street",164,UTTAR PRADESH,9,India,400658,3671069322,Pending,3,Medium,189268,3c91f7e4-87f0-4f23-8319-7142e35bec1e,Current,Indian,Yes,No,,1633076.5,88814.24,66
659,Renee Rout,265,Fatehpur,7053533468,301361688158,1997-08-14,"H.No. 489, Mammen Zila",165,UTTAR PRADESH,9,India,400659,5399200314,Pending,2,Medium,195133,37d2d34f-49de-4e99-8b77-4ff592d71a67,Savings,Indian,No,No,,6788843.37,0.0,72
660,Aradhya Chaudhuri,266,Firozabad,5328299050,431382350848,2005-11-10,"H.No. 842, Anne Circle",166,UTTAR PRADESH,9,India,400660,8308197674,Pending,4,High,614555,622ee2e6-a468-4717-a254-1c498eba9b3c,Current,Indian,Yes,No,,2736136.34,96723.57,54
661,Ira Ravel,267,Firozpur,9763704073,405533197735,1984-11-27,"99/16
Contractor Chowk",167,PUNJAB,3,India,400661,8552413143,Rejected,1,Medium,127997,bbf27ef0-1b65-450f-bff5-9b972eb06c82,Savings,Indian,Yes,Yes,7172582982.0,5865966.02,72401.42,51
662,Kaira Magar,268,Gadag-Betigeri,3038926110,294286528228,1995-04-08,"04/74, Garde Chowk",168,KARNATAKA,29,India,400662,910665417224,Rejected,1,Low,318904,2afba523-ed0a-48e2-88c1-af7f3c884f09,Current,Indian,Yes,No,,6190526.29,49105.8,42
663,Divij Badami,269,Gandhidham,7787642751,501519362302,1970-03-12,"35/07, Kapur Chowk",169,GUJARAT,24,India,400663,7759825695,Pending,1,Low,267686,e96a5fe8-cd1b-488c-bcb7-5f2b08a0a292,Current,Indian,Yes,No,,1605511.47,31378.96,63
664,Yakshit Chadha,270,Gandhinagar,9380203336,436664151419,1993-11-14,"H.No. 49
Loke Nagar",170,GUJARAT,24,India,400664,1755254049,Verified,4,Low,506045,36c591ff-6521-45e4-9187-e5362c75ff1a,Current,Indian,Yes,No,,1346706.74,49876.33,53
665,Ira Bakshi,271,Ganganagar,3031271472,103981287959,1959-01-01,"26/772
Kunda Marg",171,RAJASTHAN,8,India,400665,5819230328,Rejected,2,Low,478864,e2ec269a-3c5d-460b-9d5b-8f1403a40050,Savings,Indian,Yes,Yes,5094161594.0,2494490.68,42339.0,34
666,Badal Som,272,Gangapur City,7988753403,359830241664,1966-03-14,"64/306
Thaker Zila",172,RAJASTHAN,8,India,400666,2382684605,Rejected,2,Low,199642,64102c5d-9f1f-4cb0-9259-82e252777e74,Current,Indian,No,No,,170557.19,0.0,21
667,Khushi Verma,273,Gangawati,1452873781,590312991661,2006-01-02,"H.No. 262
Zacharia Ganj",173,KARNATAKA,29,India,400667,4370297706,Verified,2,High,628045,2888c083-860f-4e92-ae4c-1b9f1c382072,Current,Indian,No,Yes,9125473675.0,1595960.68,0.0,35
668,Zara Grewal,274,Gaya,3234534541,320975029809,1985-07-05,"H.No. 63, Dora Marg",174,BIHAR,10,India,400668,4748478715,Rejected,3,High,825703,489ac337-12b2-4f2c-bf64-1315e6124cc0,Savings,Indian,Yes,No,,4923944.48,27894.24,27
669,Misha Gopal,275,Ghazipur,1077689022,627170213191,1965-02-09,"33
Raj Nagar",175,UTTAR PRADESH,9,India,400669,4593213091,Rejected,2,Medium,224012,e2b40c9d-4a45-496b-8e65-e68456023671,Savings,Indian,No,No,,3738821.09,0.0,71
670,Anay Jani,276,Giridih,2095453218,794325443158,1992-09-04,"91
Sunder Zila",176,JHARKHAND,20,India,400670,728553095,Pending,4,High,819517,eeb41af6-4f58-4e28-b7de-5524b876ba58,Current,Indian,No,No,,2348414.65,0.0,54
671,Dhruv Bail,277,Godhra,4378645927,410129249812,1983-09-02,"H.No. 181, Ramakrishnan Chowk",177,GUJARAT,24,India,400671,918205282361,Pending,3,High,551540,e341851c-5631-4ae7-b43d-9df7228c6a2e,Current,Indian,Yes,No,,1833258.26,90441.26,80
672,Badal Chander,278,Gokal Pur,3343400703,968238219917,1961-12-28,"52/46, Hayer Ganj",178,NCT OF DELHI,7,India,400672,1065589652,Pending,1,High,454093,c122ce56-66ce-45ea-82c3-3a13f7cc4130,Current,Indian,No,No,,208771.27,0.0,19
673,Aarav Vasa,279,Gonda,1718445359,412367487299,1962-10-14,"34/19
Sinha Road",179,UTTAR PRADESH,9,India,400673,9158123970,Verified,3,Low,490571,6da7aa81-9d78-4c51-8ed9-1575dc3bfaea,Current,Indian,Yes,No,,2687505.12,26922.13,35
674,Shayak Sidhu,280,Gondal,1715031426,898827666066,1968-02-03,"H.No. 269
Hari Nagar",180,GUJARAT,24,India,400674,9378526259,Rejected,2,Medium,820385,e4eecd4d-2f39-4793-ab69-48e0a771ce12,Current,Indian,No,Yes,8714825464.0,220252.5,0.0,19
675,Dhruv Borah,281,Gondiya,7476677252,283846599972,1978-07-22,"477
Kulkarni Marg",181,MAHARASHTRA,27,India,400675,5412988477,Pending,1,Low,619034,bc8d8f3d-7cc0-4716-acb3-d70300ffe184,Current,Indian,No,Yes,9783651559.0,8069377.64,0.0,43
676,Lakshay Rege,282,Gorakhpur,1481414347,157871256597,1976-06-08,"79/99
Swaminathan Chowk",182,UTTAR PRADESH,9,India,400676,3390830101,Verified,2,Low,691652,639c329c-f834-44d0-a551-aa00c586da13,Current,Indian,No,Yes,9092594146.0,6189253.63,0.0,79
677,Tejas Borah,283,Greater Hyderabad,5240852388,423417388462,1980-02-27,"H.No. 613, Deep Road",183,ANDHRA PRADESH,28,India,400677,919152885790,Rejected,4,High,119464,7a62485f-e8a2-4862-b37f-ef2a7cf62ad7,Savings,Indian,No,No,,4274172.44,0.0,54
678,Drishya Mani,284,Greater Mumbai,7247994490,640563669025,1976-04-21,"55/828
Anne",184,MAHARASHTRA,27,India,400678,1607038076,Pending,4,Medium,922802,75b51f9d-004d-400d-8fdd-a6b6d77a17f7,Current,Indian,Yes,Yes,6571281016.0,5348251.39,63716.52,79
679,Dishani Wali,285,Greater Noida,3010774715,853271811165,1964-05-24,"H.No. 69
Bhatt Road",185,UTTAR PRADESH,9,India,400679,919978408348,Rejected,3,Medium,346105,96186153-b120-4453-819e-c4c95894f989,Savings,Indian,No,Yes,6327306059.0,3620059.76,0.0,31
680,Suhana Gole,286,Gudivada,6395561701,393696042119,1984-05-24,"119
Date Zila",186,ANDHRA PRADESH,28,India,400680,8704581227,Pending,2,Low,784767,de6132af-bcd9-4f77-b3ad-7b44967de886,Current,Indian,No,No,,8302724.46,0.0,44
681,Kiara Rout,287,Gulbarga,9036550391,323552313760,1997-02-11,"71, De Street",187,KARNATAKA,29,India,400681,914452535181,Pending,1,Medium,180003,d309b6dd-39c7-4ffe-9118-4f3189cef331,Savings,Indian,No,No,,7275601.99,0.0,45
682,Kashvi Garg,288,Guna,4579065512,990679446575,1974-10-29,"64/91, Varty Zila",188,MADHYA PRADESH,23,India,400682,8716639398,Verified,2,High,212246,fcc17eef-de22-4de4-a861-35c5fcea9569,Current,Indian,No,No,,3548085.14,0.0,79
683,Indrans Ganesan,289,Guntakal,5194012458,893658944336,1958-06-08,"H.No. 391, Randhawa Path",189,ANDHRA PRADESH,28,India,400683,641277015,Pending,3,High,297066,9fe768e0-3dd3-4953-822d-303bc571004e,Current,Indian,No,No,,6787105.36,0.0,63
684,Kiaan Golla,290,Guntur,1199904342,655782823988,1969-01-07,"71, Kaul Zila",190,ANDHRA PRADESH,28,India,400684,4686303237,Pending,4,Medium,463966,01a2229d-150b-4757-909c-09ad50051c8b,Current,Indian,No,Yes,3527933194.0,2504669.07,0.0,53
685,Indranil Bhavsar,291,Gurgaon,3328664363,972136732976,1995-07-02,"44
Taneja Chowk",191,HARYANA,6,India,400685,3782671046,Verified,3,High,969967,c9e61914-facb-4a9a-8204-02895573c369,Savings,Indian,Yes,Yes,6891057502.0,1792197.68,58789.64,66
686,Kimaya Kurian,292,Guwahati,1107694431,787144859636,1986-03-31,"83/72
Balasubramanian Ganj",192,ASSAM,18,India,400686,3817093325,Verified,4,High,402354,c7ab8ef6-a1f3-4179-a8ba-399c6a5abe42,Current,Indian,Yes,No,,5684301.76,60661.93,63
687,Myra Sampath,293,Gwalior,1713122177,272269568252,1984-08-03,"55/207
Handa Ganj",193,MADHYA PRADESH,23,India,400687,5871602368,Rejected,3,High,857899,95b31947-59dd-4c21-b3d4-b296822705b2,Current,Indian,Yes,No,,3702367.41,81171.87,52
688,Neelofar Barman,294,Habra,7126874315,657613142980,1965-04-03,"581
Kadakia",194,WEST BENGAL,19,India,400688,914759643155,Pending,2,Low,565355,3c17f0df-a04f-4293-aecf-156ce2ded2a3,Savings,Indian,No,No,,6639245.68,0.0,42
689,Farhan Chhabra,295,Hajipur,8298004929,844052076521,1958-05-13,"82, Master Chowk",195,BIHAR,10,India,400689,915082824509,Rejected,3,High,304434,464f32d7-cdc1-42ee-8308-d87ff95d53c4,Savings,Indian,No,No,,4411174.45,0.0,29
690,Zain Srinivas,296,Haldia,8125507622,142413438714,2000-05-10,"81/078, D’Alia Marg",196,WEST BENGAL,19,India,400690,6798303606,Rejected,4,Medium,753356,ace357e3-242a-4d78-815d-545437199e02,Savings,Indian,No,No,,215690.63,0.0,24
691,Anaya Bava,297,Haldwani-cum-Kathgodam,1413890582,139284669196,1993-12-29,"H.No. 55
Mahajan Circle",197,UTTARAKHAND,5,India,400691,911247529792,Pending,1,Low,483132,51f098d5-1aa4-40d1-a45c-35e1bf5fa73c,Savings,Indian,Yes,No,,1062609.86,99524.46,80
692,Miraya Talwar,298,Halisahar,2609035711,522177482226,2004-06-20,"81/895
Zacharia Chowk",198,WEST BENGAL,19,India,400692,9247811945,Verified,3,Medium,271730,368ac2f1-cf5e-450d-9fc2-af9cf7c8ffe9,Current,Indian,No,Yes,6292122229.0,2020795.13,0.0,62
693,Nirvaan Singh,299,Hanumangarh,6030545493,655286925566,1967-02-05,"12, Jha",199,RAJASTHAN,8,India,400693,6993837238,Verified,1,High,762122,03df078c-d801-43bb-b86f-5720f42980a7,Current,Indian,Yes,Yes,9396031473.0,1798611.71,42597.18,52
694,Anya Saraf,300,Haora,9625243970,188445978399,1997-01-11,"H.No. 362
Shukla Ganj",200,WEST BENGAL,19,India,400694,7481648032,Verified,4,Low,387358,4fd19e6f-3e79-4744-88d4-b2284dabe324,Current,Indian,Yes,Yes,8303915522.0,5652800.07,36227.0,38
695,Faiyaz Gala,301,Hapur,4945709385,762193362472,1984-07-13,"H.No. 46
Sodhi Nagar",201,UTTAR PRADESH,9,India,400695,8015251166,Pending,1,High,763461,70d6ba92-b4a4-47a9-b7fb-c997775b1209,Current,Indian,No,Yes,1627534674.0,543106.53,0.0,74
696,Manikya Krish,302,Hardoi,9021906691,679357584772,1971-10-13,"85
Banik Zila",202,UTTAR PRADESH,9,India,400696,918780483208,Verified,3,Medium,593471,f8bc3786-0840-46ad-80fc-669e084570c1,Current,Indian,No,No,,6903070.36,0.0,58
697,Hrishita Shere,303,Hardwar,7574289682,420899308188,2005-01-05,"H.No. 34
Zacharia Circle",203,UTTARAKHAND,5,India,400697,5099100473,Pending,3,Low,747366,e18e91ab-e83a-4ca6-8403-7c086af1ca1b,Current,Indian,Yes,Yes,3699975257.0,7735487.81,35560.81,48
698,Zaina Borah,304,Hassan,7152350772,305584804421,1977-11-18,"44/171
Varma Path",204,KARNATAKA,29,India,400698,911182734545,Verified,3,Low,697094,6d1e8f22-d0b8-4b82-a230-46ccc10b899d,Savings,Indian,No,No,,580507.3,0.0,70
699,Shaan Dua,305,Hastsal,8144897706,297427001818,1958-06-05,"H.No. 59
Anne Chowk",205,NCT OF DELHI,7,India,400699,3364238014,Rejected,3,Low,738225,fb64e9af-88ed-451b-8aad-9bd7d1335b5e,Current,Indian,Yes,No,,8695795.38,23582.25,47
700,Yashvi Kashyap,306,Hathras,5062613792,969943388265,1995-12-19,"16
Gala",206,UTTAR PRADESH,9,India,400700,918685041355,Rejected,2,Low,568452,85911d2c-df6a-41cf-b0a9-7fa021a42301,Savings,Indian,No,Yes,1373927533.0,6032636.38,0.0,39
701,Divij Bhalla,307,Hazaribag,2375182585,658501433531,2000-07-18,"61, Mallick Ganj",207,JHARKHAND,20,India,400701,9213733355,Rejected,1,High,941079,1d129fa1-c868-41eb-8d8e-c4319892b22d,Savings,Indian,Yes,No,,4452497.87,79783.83,71
702,Himmat Ramesh,308,Hindaun,3839902813,447816453807,1977-12-08,"68/592
Srinivas Street",208,RAJASTHAN,8,India,400702,913078672118,Pending,2,Low,930739,b89668bc-653b-431c-afa6-742d4a36ea58,Savings,Indian,Yes,No,,5651503.76,25430.11,43
703,Priyansh Char,309,Hindupur,8619478782,338216189946,1989-06-14,"06/09
Gala Ganj",209,ANDHRA PRADESH,28,India,400703,917359090024,Verified,3,Low,278624,f3e2bded-4d27-40f4-8ab0-d7210ab12ff9,Current,Indian,Yes,Yes,1144697407.0,1268785.85,31295.08,58
704,Tejas Gokhale,310,Hinganghat,9781835175,201469345163,1962-11-21,"44/224, Kannan Marg",210,MAHARASHTRA,27,India,400704,912533984229,Verified,3,Medium,289870,29a145c5-e5bf-4d74-a3dd-75f75488f237,Savings,Indian,Yes,Yes,4080274841.0,9022121.12,33388.58,49
705,Tarini Chacko,311,Hisar,6637802624,202414839169,1986-09-25,"474, Sani Circle",211,HARYANA,6,India,400705,917459847566,Pending,1,Low,202877,d9cd24ff-1163-4d97-96da-f090fe2ea831,Current,Indian,Yes,Yes,7789656981.0,6715939.36,54133.86,78
706,Mahika Buch,312,Hoshangabad,3167843875,780093474699,1965-11-25,"88
Ratti Street",212,MADHYA PRADESH,23,India,400706,6339321857,Pending,1,High,595562,e78858ab-03f2-48f3-a569-890fc928101b,Savings,Indian,No,No,,6178551.64,0.0,52
707,Charvi Seth,313,Hoshiarpur,6651372968,155370932724,1974-01-31,"09/628
Kalita Ganj",213,PUNJAB,3,India,400707,320921665,Verified,1,High,807470,55bca148-4c18-4e45-9843-a2f3fb6dbd20,Savings,Indian,No,No,,132901.3,0.0,25
708,Ishita Seshadri,314,Hospet,9266956609,115279820264,1984-05-18,"01/94, Sanghvi Path",214,KARNATAKA,29,India,400708,7246291943,Rejected,1,Medium,444972,4ccc93e8-29fa-422f-9a6e-883f603cfbe1,Current,Indian,No,Yes,3121943638.0,161651.91,0.0,23
709,Onkar Jhaveri,315,Hosur,3649167796,588144158396,1989-04-01,"H.No. 789, Halder Road",215,TAMIL NADU,33,India,400709,3916583110,Rejected,1,Medium,280263,2119fff6-9e6b-4e31-a82e-d0135c195be7,Savings,Indian,No,Yes,3529538663.0,6866127.69,0.0,55
710,Keya Lall,316,Hubli-Dharwad,3217576330,336796638605,1966-03-25,"49, Zachariah Street",216,KARNATAKA,29,India,400710,915624626129,Pending,4,High,191306,e62fd2d1-6779-443b-bbca-db9ce7f21048,Savings,Indian,No,No,,2243081.88,0.0,58
711,Jhanvi Konda,317,Hugli-Chinsurah,1242573916,569515337711,1961-12-06,"H.No. 80
Chowdhury Path",217,WEST BENGAL,19,India,400711,2553858154,Pending,4,Medium,869714,19dd5cb5-a04e-4994-abe4-78542502c858,Savings,Indian,No,No,,9050542.15,0.0,41
712,Myra Goswami,318,Ichalkaranji,2151693889,136308967564,2003-02-12,"H.No. 33
Ramakrishnan Road",218,MAHARASHTRA,27,India,400712,5268283217,Pending,2,High,942663,1d00f053-6b3a-42a6-bb0b-397ec0c0a176,Savings,Indian,No,No,,2662107.13,0.0,61
713,Eva Divan,319,Imphal,5028286569,409323595061,1964-05-07,"44, Soni Marg",219,MANIPUR,14,India,400713,911959658373,Rejected,2,Medium,809313,797fee62-5149-4c69-8738-ec6d6f60b1bc,Savings,Indian,Yes,Yes,7744882484.0,6348951.98,67010.23,69
714,Parinaaz Krish,320,Indore,1696665028,627683087077,1986-03-27,"44/55, Balasubramanian Chowk",220,MADHYA PRADESH,23,India,400714,961736895,Pending,3,Medium,548362,aecab997-025b-4023-b86d-5ae9d61fccee,Current,Indian,No,Yes,2635512919.0,1358209.36,0.0,34
715,Indrans Iyengar,321,Jabalpur,5077674804,492540801459,1965-11-03,"32/108
Kakar Circle",221,MADHYA PRADESH,23,India,400715,780079600,Pending,4,Low,817316,f2d2c5e6-6f78-4ed9-8cbf-b5500b836f28,Current,Indian,No,No,,4195418.14,0.0,76
716,Rohan Sidhu,322,Jagadhri,8620583048,197903739138,1987-11-24,"81, Dubey Circle",222,HARYANA,6,India,400716,915216368595,Rejected,3,High,552464,e371c788-eaa3-4100-81d6-7c7cdb62785f,Current,Indian,No,No,,3398415.95,0.0,30
717,Darshit Dugal,323,Jagdalpur,1720833130,113023887768,1970-09-23,"762, Chada Road",223,CHHATTISGARH,22,India,400717,7934770814,Rejected,1,Low,903867,706b894c-1811-4faa-8ccf-e74160fb8c42,Savings,Indian,Yes,Yes,6815434099.0,7119535.84,23739.38,39
718,Elakshi Bakshi,324,Jaipur,1730985846,278538184177,1971-08-29,"11/022, Ghosh Circle",224,RAJASTHAN,8,India,400718,3464287749,Verified,3,Low,487383,75eb3a02-a1ec-4504-9bbc-1b4cd9784834,Savings,Indian,Yes,No,,194762.44,5980.7,18
719,Rohan Balasubramanian,325,Jalandhar,4019878618,627142884511,1975-09-18,"H.No. 89, Agarwal Zila",225,PUNJAB,3,India,400719,6173296524,Rejected,2,Low,124563,4bda57c6-8216-4451-94a0-fb113906e617,Savings,Indian,No,No,,6585852.86,0.0,36
720,Oorja Acharya,326,Jalgaon,4322451286,227964058042,1988-04-21,"82
Mand Path",226,MAHARASHTRA,27,India,400720,919201572336,Verified,3,High,230286,f60c0927-d67c-4b64-a3ec-842e9217a8b0,Savings,Indian,Yes,Yes,2387995974.0,1498704.6,83349.48,70
721,Dhruv Bassi,327,Jalna,7374776317,393691871522,1961-06-18,"64/21, Savant Nagar",227,MAHARASHTRA,27,India,400721,6045288614,Rejected,2,High,835584,b3f1a014-ba60-4cbc-85c4-5aa5e9370483,Savings,Indian,Yes,No,,229191.57,9971.56,24
722,Farhan Rana,328,Jalpaiguri,7110911781,238647071014,1981-05-25,"44/846
Sami",228,WEST BENGAL,19,India,400722,917703004596,Verified,2,Medium,814211,4e6546e8-5b2e-4fc1-b9c2-b71cc83798d6,Current,Indian,No,No,,7677303.89,0.0,46
723,Uthkarsh Kapur,329,Jamalpur,9775459955,923127491271,2002-04-30,"177
Sidhu Street",229,BIHAR,10,India,400723,9229574792,Pending,2,Low,931150,0ff52304-ce70-472f-9b5f-72afcf716fa8,Current,Indian,No,No,,1945167.54,0.0,78
724,Adah Shenoy,330,Jammu,6247189077,995040476117,1988-09-24,"48/479, Sule Path",230,JAMMU & KASHMIR,1,India,400724,4706835159,Rejected,3,Low,304171,6df5e468-ed80-4868-a32e-ce7ea3d14324,Current,Indian,Yes,Yes,9933704557.0,7431924.34,38088.33,42
725,Nirvaan Sem,331,Jamnagar,7125620105,309638655207,1978-07-08,"43/484, Sen",231,GUJARAT,24,India,400725,7606154760,Verified,4,High,199659,1842b721-ab30-461b-8222-e2acbdda868b,Current,Indian,No,No,,3345276.79,0.0,61
726,Mishti Andra,332,Jamshedpur,2359116495,244433981439,1986-12-02,"30/68, Dasgupta Chowk",232,JHARKHAND,20,India,400726,727264292,Verified,2,High,320338,fd62c984-446b-4efb-ac3d-47a50c807984,Savings,Indian,Yes,Yes,8282068847.0,219926.16,21206.77,19
727,Tara Dar,333,Jamuria,6195076787,267811705293,2004-09-14,"70, Barad Chowk",233,WEST BENGAL,19,India,400727,919935776103,Rejected,2,High,718387,1cafbc29-b0e6-4787-b069-e74b6ebf6013,Current,Indian,Yes,No,,4343710.49,21689.24,62
728,Lavanya Manne,334,Jaunpur,8986346218,602948050039,1979-04-26,"74
Dhawan Marg",234,UTTAR PRADESH,9,India,400728,916606515766,Pending,4,Low,957069,47f2d377-aa11-4c07-a831-125fad06d61c,Current,Indian,No,No,,8271125.38,0.0,43
729,Saksham Golla,335,Jehanabad,1589783608,558226996638,1966-10-28,"40/91, Dua Path",235,BIHAR,10,India,400729,918001808223,Rejected,2,Low,168401,0f529e01-0e2c-4c8f-b31e-1d34950a0ae8,Savings,Indian,No,Yes,4441968954.0,4043942.91,0.0,58
730,Miraya Ahuja,336,Jetpur Navagadh,9307969280,717573469113,2005-04-08,"H.No. 36
Vohra Road",236,GUJARAT,24,India,400730,441943408,Verified,4,Low,683415,5b8b5db8-c844-4b4e-ad56-0ef6377580cb,Savings,Indian,Yes,No,,6284219.78,37984.93,36
731,Tejas Kaul,337,Jhansi,1684953598,199365055333,1999-03-31,"280, Bhasin Street",237,UTTAR PRADESH,9,India,400731,3717039500,Pending,4,Low,685877,84e2ec7a-9260-4454-98b2-a9dfb3c78001,Current,Indian,No,No,,5090329.13,0.0,61
732,Shayak Wali,338,Jhunjhunun,2646886146,607292520551,2001-03-15,"10, Suri Road",238,RAJASTHAN,8,India,400732,917732746282,Rejected,1,Medium,202096,6a535eea-032f-42a2-af61-41a0c5a8f38c,Savings,Indian,No,Yes,6298276374.0,8478780.69,0.0,47
